Cluster = 0
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: brachychiton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jamesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sollya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bloomeria 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: mammillaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: pycnanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: melianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brodiaea 	 NumberInCluster: 13 	 PercentageInCluster: 0.590909
Genus: calandrinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hazardia 	 NumberInCluster: 10 	 PercentageInCluster: 0.833333
Genus: leucaena 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lewisia 	 NumberInCluster: 11 	 PercentageInCluster: 0.379310
Genus: aesculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: crucianella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: carpenteria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: filago 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eremalche 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: plectritis 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: arceuthobium 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: spartina 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: oenothera 	 NumberInCluster: 8 	 PercentageInCluster: 0.080000
Genus: cymopterus 	 NumberInCluster: 8 	 PercentageInCluster: 0.186047
Genus: andropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: frankenia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: pleuropogon 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: ehrharta 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: kniphofia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cercocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: sclerocactus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: collomia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: leptodactylon 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: verbesina 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: orcuttia 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: ferocactus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: retama 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corethrogyne 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: acourtia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aubrieta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: notholaena 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: chlorogalum 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: photinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: lotus 	 NumberInCluster: 45 	 PercentageInCluster: 0.548780
Genus: hoffmannseggia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: stachys 	 NumberInCluster: 7 	 PercentageInCluster: 0.166667
Genus: malacothamnus 	 NumberInCluster: 11 	 PercentageInCluster: 1.000000
Genus: piperia 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: taraxacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: polystichum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: plantago 	 NumberInCluster: 2 	 PercentageInCluster: 0.042553
Genus: bassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cucurbita 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: erodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: hulsea 	 NumberInCluster: 10 	 PercentageInCluster: 0.769231
Genus: lactuca 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: cedronella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pedicularis 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: scabiosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: setaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: heliotropium 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: harpagonella 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: carpobrotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: jepsonia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: ericameria 	 NumberInCluster: 23 	 PercentageInCluster: 0.302632
Genus: orobanche 	 NumberInCluster: 14 	 PercentageInCluster: 0.451613
Genus: chasmanthe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: orthocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: rhamnus 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: lycianthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: wolffia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: chamaemelum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: nicolletia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: fragaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: caesalpinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: oreonana 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: polemonium 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: carnegiea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: madia 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: ononis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ornithopus 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: anisodontea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aristida 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: araujia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chorizanthe 	 NumberInCluster: 44 	 PercentageInCluster: 0.862745
Genus: hunnemannia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: systenotheca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sequoiadendron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agapanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bergerocactus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: papaver 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: chamaecytisus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clarkia 	 NumberInCluster: 58 	 PercentageInCluster: 0.794521
Genus: carlowrightia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: rubus 	 NumberInCluster: 10 	 PercentageInCluster: 0.038760
Genus: ipomopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.057692
Genus: lavandula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: atriplex 	 NumberInCluster: 32 	 PercentageInCluster: 0.273504
Genus: fumaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cordyline 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: enceliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: centaurea 	 NumberInCluster: 7 	 PercentageInCluster: 0.194444
Genus: soleirolia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amsinckia 	 NumberInCluster: 8 	 PercentageInCluster: 0.500000
Genus: ficus 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: nemacladus 	 NumberInCluster: 10 	 PercentageInCluster: 0.526316
Genus: dudleya 	 NumberInCluster: 46 	 PercentageInCluster: 0.920000
Genus: chorisiva 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chenopodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: amphipappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lithrea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hedera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: physalis 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: trifolium 	 NumberInCluster: 27 	 PercentageInCluster: 0.181208
Genus: chlorophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chamaebatia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: passiflora 	 NumberInCluster: 4 	 PercentageInCluster: 0.086957
Genus: rosa 	 NumberInCluster: 8 	 PercentageInCluster: 0.095238
Genus: hebe 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: thysanocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: nasturtium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: monochoria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lyrocarpa 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: amorpha 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: hymenoclea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: brassica 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: microseris 	 NumberInCluster: 8 	 PercentageInCluster: 0.380952
Genus: isolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: prunus 	 NumberInCluster: 9 	 PercentageInCluster: 0.103448
Genus: gilmania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calycadenia 	 NumberInCluster: 9 	 PercentageInCluster: 0.750000
Genus: vitis 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: enchylaena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: heuchera 	 NumberInCluster: 15 	 PercentageInCluster: 0.202703
Genus: selaginella 	 NumberInCluster: 5 	 PercentageInCluster: 0.083333
Genus: cardamine 	 NumberInCluster: 6 	 PercentageInCluster: 0.086957
Genus: monanthochloe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: descurainia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: calamintha 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: linum 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: ixia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: neviusia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lasiospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polycarpon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pseudobahia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: harmonia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: brickellia 	 NumberInCluster: 7 	 PercentageInCluster: 0.118644
Genus: dirca 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: camassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: urospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agastache 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: tauschia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: epilobium 	 NumberInCluster: 6 	 PercentageInCluster: 0.109091
Genus: callitriche 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: sibara 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: vallesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aquilegia 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: amaranthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: horsfordia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: carex 	 NumberInCluster: 24 	 PercentageInCluster: 0.034582
Genus: chrysanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hoita 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: phyla 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: psilocarphus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: dissanthelium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tulipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: argemone 	 NumberInCluster: 2 	 PercentageInCluster: 0.064516
Genus: pancratium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eleocharis 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: oenanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: phlox 	 NumberInCluster: 4 	 PercentageInCluster: 0.026316
Genus: lonicera 	 NumberInCluster: 4 	 PercentageInCluster: 0.076923
Genus: solidago 	 NumberInCluster: 2 	 PercentageInCluster: 0.013889
Genus: haloragis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhus 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: phlomis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tetradymia 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: myoporum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: abies 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: mantisalca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hackelia 	 NumberInCluster: 6 	 PercentageInCluster: 0.142857
Genus: aloe 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: arnica 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: acrachne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jensia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: dithyrea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aliciella 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: romneya 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sorghum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: mirabilis 	 NumberInCluster: 5 	 PercentageInCluster: 0.135135
Genus: veronica 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: iva 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: opuntia 	 NumberInCluster: 11 	 PercentageInCluster: 0.146667
Genus: perityle 	 NumberInCluster: 6 	 PercentageInCluster: 0.125000
Genus: perideridia 	 NumberInCluster: 9 	 PercentageInCluster: 0.473684
Genus: arabis 	 NumberInCluster: 27 	 PercentageInCluster: 0.184932
Genus: nitrophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eustachys 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: juncus 	 NumberInCluster: 16 	 PercentageInCluster: 0.094118
Genus: galium 	 NumberInCluster: 55 	 PercentageInCluster: 0.345912
Genus: geraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sairocarpus 	 NumberInCluster: 9 	 PercentageInCluster: 0.750000
Genus: bombycilaena 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: wyethia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: trichocoronis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sanicula 	 NumberInCluster: 6 	 PercentageInCluster: 0.230769
Genus: dichelostemma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: ibicella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clinopodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: polygonum 	 NumberInCluster: 6 	 PercentageInCluster: 0.056604
Genus: asclepias 	 NumberInCluster: 11 	 PercentageInCluster: 0.120879
Genus: helianthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.049383
Genus: viola 	 NumberInCluster: 12 	 PercentageInCluster: 0.066667
Genus: eugenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: cycladenia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: platanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: rudbeckia 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: torreya 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: fortunella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: nassella 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: phytolacca 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: pectocarya 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: eriastrum 	 NumberInCluster: 16 	 PercentageInCluster: 0.695652
Genus: physocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: gutierrezia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: ehrendorferia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: logfia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: hoheria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: washingtonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eucalyptus 	 NumberInCluster: 11 	 PercentageInCluster: 0.323529
Genus: bacopa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: parnassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: gilia 	 NumberInCluster: 49 	 PercentageInCluster: 0.671233
Genus: psorothamnus 	 NumberInCluster: 5 	 PercentageInCluster: 0.263158
Genus: hesperocnide 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: calycanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: coprosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: balsamorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: emmenanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: hollisteria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lessingia 	 NumberInCluster: 26 	 PercentageInCluster: 0.962963
Genus: hainardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: philadelphus 	 NumberInCluster: 5 	 PercentageInCluster: 0.142857
Genus: asarum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: allium 	 NumberInCluster: 45 	 PercentageInCluster: 0.304054
Genus: horkelia 	 NumberInCluster: 22 	 PercentageInCluster: 0.594595
Genus: ceanothus 	 NumberInCluster: 63 	 PercentageInCluster: 0.741176
Genus: potentilla 	 NumberInCluster: 13 	 PercentageInCluster: 0.097015
Genus: cytisus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: sisymbrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: eastwoodia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cistus 	 NumberInCluster: 7 	 PercentageInCluster: 1.000000
Genus: trichostema 	 NumberInCluster: 8 	 PercentageInCluster: 0.470588
Genus: buddleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: eremochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: piptochaetium 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: pulicaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: venidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lepidospartum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cleome 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: boerhavia 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: cotyledon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: dedeckera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tamarix 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: thermopsis 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: alopecurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: lyonothamnus 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: noccaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: osmadenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 7 	 PercentageInCluster: 0.049645
Genus: monardella 	 NumberInCluster: 43 	 PercentageInCluster: 0.741379
Genus: lilaeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: stylomecon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oryctes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lathyrus 	 NumberInCluster: 13 	 PercentageInCluster: 0.171053
Genus: eschscholzia 	 NumberInCluster: 10 	 PercentageInCluster: 0.588235
Genus: erythronium 	 NumberInCluster: 9 	 PercentageInCluster: 0.264706
Genus: pyrrocoma 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: alyssum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: micropus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mimulus 	 NumberInCluster: 58 	 PercentageInCluster: 0.513274
Genus: coronilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: linaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: commelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: melica 	 NumberInCluster: 5 	 PercentageInCluster: 0.178571
Genus: heterotheca 	 NumberInCluster: 14 	 PercentageInCluster: 0.291667
Genus: elatine 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
