Cluster = 0
Cluster = 1
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: suaeda 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: allophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: crepis 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: holmgrenanthe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aegopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: arum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ludwigia 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: drosanthemum 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: petrophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: justicia 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: arctotis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: juglans 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: asphodelus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: emex 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: watsonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: lithocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: malacothrix 	 NumberInCluster: 20 	 PercentageInCluster: 0.740741
Genus: pennisetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: eriochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: brachychiton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jamesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sollya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bloomeria 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: mammillaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: dichondra 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: melianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brodiaea 	 NumberInCluster: 20 	 PercentageInCluster: 0.909091
Genus: calandrinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hazardia 	 NumberInCluster: 12 	 PercentageInCluster: 1.000000
Genus: kyhosia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leucaena 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lewisia 	 NumberInCluster: 16 	 PercentageInCluster: 0.551724
Genus: aesculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: crucianella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: carpenteria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: filago 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eremalche 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: plectritis 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: arceuthobium 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: spartina 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: oenothera 	 NumberInCluster: 8 	 PercentageInCluster: 0.080000
Genus: cymopterus 	 NumberInCluster: 8 	 PercentageInCluster: 0.186047
Genus: andropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: frankenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pleuropogon 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: ehrharta 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: kniphofia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cercocarpus 	 NumberInCluster: 4 	 PercentageInCluster: 0.307692
Genus: sclerocactus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: collomia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: leptodactylon 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: laportea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: verbesina 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: orcuttia 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: ferocactus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: retama 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corethrogyne 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: acourtia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aubrieta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: notholaena 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: chlorogalum 	 NumberInCluster: 10 	 PercentageInCluster: 1.000000
Genus: lotus 	 NumberInCluster: 47 	 PercentageInCluster: 0.573171
Genus: hoffmannseggia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: stachys 	 NumberInCluster: 8 	 PercentageInCluster: 0.190476
Genus: malacothamnus 	 NumberInCluster: 11 	 PercentageInCluster: 1.000000
Genus: hastingsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: taraxacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: polystichum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: plantago 	 NumberInCluster: 4 	 PercentageInCluster: 0.085106
Genus: bassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cucurbita 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: erodium 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: venidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hulsea 	 NumberInCluster: 10 	 PercentageInCluster: 0.769231
Genus: lactuca 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: cedronella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pedicularis 	 NumberInCluster: 6 	 PercentageInCluster: 0.085714
Genus: scabiosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: setaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: helenium 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: thinopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: harpagonella 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: carpobrotus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: jepsonia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: ericameria 	 NumberInCluster: 24 	 PercentageInCluster: 0.315789
Genus: orobanche 	 NumberInCluster: 14 	 PercentageInCluster: 0.451613
Genus: chasmanthe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: orthocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: rhamnus 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: lycianthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: wolffia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: chamaemelum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: nicolletia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: fragaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: caesalpinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: oreonana 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: polemonium 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: carnegiea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: madia 	 NumberInCluster: 7 	 PercentageInCluster: 0.466667
Genus: ononis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ornithopus 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: anisodontea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aristida 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: araujia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chorizanthe 	 NumberInCluster: 45 	 PercentageInCluster: 0.882353
Genus: eriophorum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: systenotheca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sequoiadendron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agapanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hebe 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: raillardella 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: papaver 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: chamaecytisus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: viburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.031250
Genus: clarkia 	 NumberInCluster: 62 	 PercentageInCluster: 0.849315
Genus: carlowrightia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: rubus 	 NumberInCluster: 15 	 PercentageInCluster: 0.058140
Genus: ipomopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.057692
Genus: lavandula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: atriplex 	 NumberInCluster: 32 	 PercentageInCluster: 0.273504
Genus: fumaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cordyline 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: enceliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: centaurea 	 NumberInCluster: 7 	 PercentageInCluster: 0.194444
Genus: soleirolia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crambe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amsinckia 	 NumberInCluster: 8 	 PercentageInCluster: 0.500000
Genus: ficus 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: nemacladus 	 NumberInCluster: 12 	 PercentageInCluster: 0.631579
Genus: dudleya 	 NumberInCluster: 47 	 PercentageInCluster: 0.940000
Genus: chorisiva 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chenopodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: amphipappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lithrea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hedera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: physalis 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: trifolium 	 NumberInCluster: 36 	 PercentageInCluster: 0.241611
Genus: chlorophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chamaebatia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: passiflora 	 NumberInCluster: 1 	 PercentageInCluster: 0.021739
Genus: rosa 	 NumberInCluster: 12 	 PercentageInCluster: 0.142857
Genus: bergerocactus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thysanocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: nasturtium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: lyrocarpa 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: wolffiella 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: amorpha 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: euchiton 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: brassica 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: microseris 	 NumberInCluster: 11 	 PercentageInCluster: 0.523810
Genus: isolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: prunus 	 NumberInCluster: 12 	 PercentageInCluster: 0.137931
Genus: gilmania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calycadenia 	 NumberInCluster: 12 	 PercentageInCluster: 1.000000
Genus: vitis 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: enchylaena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: heuchera 	 NumberInCluster: 19 	 PercentageInCluster: 0.256757
Genus: selaginella 	 NumberInCluster: 5 	 PercentageInCluster: 0.083333
Genus: cardamine 	 NumberInCluster: 9 	 PercentageInCluster: 0.130435
Genus: monanthochloe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: descurainia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: calamintha 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: ixia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: neviusia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lasiospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polycarpon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pseudobahia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: harmonia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: brickellia 	 NumberInCluster: 8 	 PercentageInCluster: 0.135593
Genus: hymenoclea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: dirca 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: camassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: urospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agastache 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: tauschia 	 NumberInCluster: 6 	 PercentageInCluster: 0.600000
Genus: epilobium 	 NumberInCluster: 9 	 PercentageInCluster: 0.163636
Genus: callitriche 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: sibara 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: vallesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aquilegia 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: amaranthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: horsfordia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: carex 	 NumberInCluster: 30 	 PercentageInCluster: 0.043228
Genus: chrysanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hoita 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: phyla 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: psilocarphus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: dissanthelium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tulipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: argemone 	 NumberInCluster: 2 	 PercentageInCluster: 0.064516
Genus: pancratium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eleocharis 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: oenanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: phlox 	 NumberInCluster: 5 	 PercentageInCluster: 0.032895
Genus: lonicera 	 NumberInCluster: 5 	 PercentageInCluster: 0.096154
Genus: solidago 	 NumberInCluster: 4 	 PercentageInCluster: 0.027778
Genus: haloragis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhus 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: phlomis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tetradymia 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: myoporum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: stemodia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: abies 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: mantisalca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hackelia 	 NumberInCluster: 9 	 PercentageInCluster: 0.214286
Genus: aloe 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: arnica 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: acrachne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jensia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: simmondsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dithyrea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aliciella 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: romneya 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sorghum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: mirabilis 	 NumberInCluster: 6 	 PercentageInCluster: 0.162162
Genus: veronica 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: iva 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: synthyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: opuntia 	 NumberInCluster: 11 	 PercentageInCluster: 0.146667
Genus: perityle 	 NumberInCluster: 6 	 PercentageInCluster: 0.125000
Genus: perideridia 	 NumberInCluster: 10 	 PercentageInCluster: 0.526316
Genus: arabis 	 NumberInCluster: 37 	 PercentageInCluster: 0.253425
Genus: nitrophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eustachys 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: juncus 	 NumberInCluster: 17 	 PercentageInCluster: 0.100000
Genus: galium 	 NumberInCluster: 67 	 PercentageInCluster: 0.421384
Genus: geraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sairocarpus 	 NumberInCluster: 10 	 PercentageInCluster: 0.833333
Genus: bombycilaena 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: wyethia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: trichocoronis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: dichelostemma 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: ibicella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clinopodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: polygonum 	 NumberInCluster: 7 	 PercentageInCluster: 0.066038
Genus: vancouveria 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: asclepias 	 NumberInCluster: 11 	 PercentageInCluster: 0.120879
Genus: helianthus 	 NumberInCluster: 5 	 PercentageInCluster: 0.061728
Genus: viola 	 NumberInCluster: 25 	 PercentageInCluster: 0.138889
Genus: eugenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: cycladenia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: platanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: rudbeckia 	 NumberInCluster: 3 	 PercentageInCluster: 0.073171
Genus: torreya 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: fortunella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: nassella 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: phytolacca 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: pectocarya 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: eriastrum 	 NumberInCluster: 16 	 PercentageInCluster: 0.695652
Genus: physocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: gutierrezia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: ehrendorferia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: logfia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: hoheria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: washingtonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eucalyptus 	 NumberInCluster: 4 	 PercentageInCluster: 0.117647
Genus: bacopa 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: parnassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: gilia 	 NumberInCluster: 51 	 PercentageInCluster: 0.698630
Genus: ionopsidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psorothamnus 	 NumberInCluster: 5 	 PercentageInCluster: 0.263158
Genus: hesperocnide 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: calycanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: coprosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: balsamorhiza 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: blepharipappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ageratina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: emmenanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: hollisteria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lessingia 	 NumberInCluster: 26 	 PercentageInCluster: 0.962963
Genus: hainardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: philadelphus 	 NumberInCluster: 7 	 PercentageInCluster: 0.200000
Genus: asarum 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: allium 	 NumberInCluster: 56 	 PercentageInCluster: 0.378378
Genus: horkelia 	 NumberInCluster: 29 	 PercentageInCluster: 0.783784
Genus: ceanothus 	 NumberInCluster: 67 	 PercentageInCluster: 0.788235
Genus: potentilla 	 NumberInCluster: 16 	 PercentageInCluster: 0.119403
Genus: cytisus 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: sisymbrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: eastwoodia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cistus 	 NumberInCluster: 7 	 PercentageInCluster: 1.000000
Genus: trichostema 	 NumberInCluster: 10 	 PercentageInCluster: 0.588235
Genus: buddleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: eremochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: piptochaetium 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: pulicaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pycnanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
