Cluster = 0
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: carex 	 NumberInCluster: 10 	 PercentageInCluster: 0.014409
Genus: oreobolus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: haematoxylum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: portulaca 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: kunzea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: argemone 	 NumberInCluster: 3 	 PercentageInCluster: 0.096774
Genus: microlepia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: alyxia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eleocharis 	 NumberInCluster: 1 	 PercentageInCluster: 0.011494
Genus: astelia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: rhus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: phaius 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: capparis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: myoporum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sophora 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: santalum 	 NumberInCluster: 10 	 PercentageInCluster: 1.000000
Genus: lepisorus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: barleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: melinis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: thunbergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: spermolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: doryopteris 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: sanicula 	 NumberInCluster: 4 	 PercentageInCluster: 0.153846
Genus: peperomia 	 NumberInCluster: 26 	 PercentageInCluster: 0.490566
Genus: abelmoschus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: urera 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: pteridium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: munroidendron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cayratia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: costus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pseudophegopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acacia 	 NumberInCluster: 7 	 PercentageInCluster: 0.132075
Genus: poa 	 NumberInCluster: 3 	 PercentageInCluster: 0.028846
Genus: asclepias 	 NumberInCluster: 1 	 PercentageInCluster: 0.010989
Genus: viola 	 NumberInCluster: 13 	 PercentageInCluster: 0.072222
Genus: eugenia 	 NumberInCluster: 2 	 PercentageInCluster: 0.057143
Genus: melastoma 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: bischofia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: arundina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nassella 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: phytolacca 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cryptocarya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: trembleya 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pimenta 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hillebrandia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: grammitis 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: solanum 	 NumberInCluster: 7 	 PercentageInCluster: 0.064815
Genus: chrysophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hesperocnide 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: dichanthelium 	 NumberInCluster: 4 	 PercentageInCluster: 0.063492
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: thelypteris 	 NumberInCluster: 11 	 PercentageInCluster: 0.146667
Genus: pleomele 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: kyllinga 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: polypogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: philadelphus 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: ophioglossum 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: pityrogramma 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: pandanus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: habenaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: gossypium 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: morelotia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xylosma 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: dicranopteris 	 NumberInCluster: 6 	 PercentageInCluster: 0.666667
Genus: basella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: buddleja 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: cystopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: rhodomyrtus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vernicia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: boerhavia 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: cyrtandra 	 NumberInCluster: 101 	 PercentageInCluster: 1.000000
Genus: petasites 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: aeschynomene 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: streblus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 3 	 PercentageInCluster: 0.021277
Genus: erechtites 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: haplostachys 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: scaevola 	 NumberInCluster: 13 	 PercentageInCluster: 0.928571
Genus: spermacoce 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: adenostemma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: argyrautia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: montanoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: angiopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: argyreia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cereus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: citharexylum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: melicope 	 NumberInCluster: 48 	 PercentageInCluster: 1.000000
Genus: scabiosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: schoenoplectus 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: garnotia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: uncinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: bonamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: leptospermum 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: cannabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: grevillea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: lycium 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: centella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: asplenium 	 NumberInCluster: 32 	 PercentageInCluster: 0.316832
Genus: perrottetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: miconia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: odontonema 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: eurya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lindsaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: chloris 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: epipremnum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: smilax 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: centaurium 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: ilex 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: vandenboschia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phymatosorus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: phormium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: canavalia 	 NumberInCluster: 8 	 PercentageInCluster: 0.615385
Genus: lysimachia 	 NumberInCluster: 23 	 PercentageInCluster: 0.511111
Genus: pilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: desmanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: reichardia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: emilia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: microsorum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhynchospora 	 NumberInCluster: 8 	 PercentageInCluster: 0.076923
Genus: lycopodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: castilleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.006211
Genus: machaerina 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: phyllostegia 	 NumberInCluster: 38 	 PercentageInCluster: 1.000000
Genus: muehlenbeckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: tibouchina 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: fuchsia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: eriocaulon 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: gonocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: schlumbergera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: macaranga 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: plectranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: chrysopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: strongylodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: fitchia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: drymaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: psychotria 	 NumberInCluster: 24 	 PercentageInCluster: 0.521739
Genus: joinvillea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: benincasa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: indigofera 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: gunnera 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: artemisia 	 NumberInCluster: 3 	 PercentageInCluster: 0.029703
Genus: kalanchoe 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: odontosoria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: wikstroemia 	 NumberInCluster: 16 	 PercentageInCluster: 1.000000
Genus: cyanea 	 NumberInCluster: 91 	 PercentageInCluster: 1.000000
Genus: phyllanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: gouania 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: pentas 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: colubrina 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: sesbania 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: korthalsella 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: melochia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: tectona 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dianella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lupinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.002924
Genus: desmodium 	 NumberInCluster: 5 	 PercentageInCluster: 0.071429
Genus: dichanthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: tetraplasandra 	 NumberInCluster: 7 	 PercentageInCluster: 1.000000
Genus: lophostemon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cyrtomium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: marattia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gardenia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: platanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: carmona 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pinus 	 NumberInCluster: 3 	 PercentageInCluster: 0.041667
Genus: abutilon 	 NumberInCluster: 6 	 PercentageInCluster: 0.250000
Genus: torenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lophospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: luzula 	 NumberInCluster: 4 	 PercentageInCluster: 0.090909
Genus: impatiens 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: pipturus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: medicago 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Cluster = 1
Genus: senna 	 NumberInCluster: 7 	 PercentageInCluster: 0.137255
Genus: senecio 	 NumberInCluster: 2 	 PercentageInCluster: 0.023256
Genus: clematis 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: lespedeza 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: achyranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: brazoria 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: pavonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: schoenolirion 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: manfreda 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: neptunia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: cardiospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hexalectris 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: sabatia 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: dalea 	 NumberInCluster: 20 	 PercentageInCluster: 0.224719
Genus: hypericum 	 NumberInCluster: 1 	 PercentageInCluster: 0.014925
Genus: melampodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: rorippa 	 NumberInCluster: 1 	 PercentageInCluster: 0.023256
Genus: willkommia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bastardia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: trixis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: callisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: onosmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: tradescantia 	 NumberInCluster: 15 	 PercentageInCluster: 0.357143
Genus: coryphantha 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: urochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: schinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: tridens 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: cucumis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: synthlipsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plateilema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: herbertia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: anemia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sclerocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: geum 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: ptelea 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: cestrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: triraphis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pithecellobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: penstemon 	 NumberInCluster: 10 	 PercentageInCluster: 0.025773
Genus: psilactis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: ostrya 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: varilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nymphaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: bahia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: echeandia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: lantana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: habranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: vernonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.135135
Genus: amblyolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: purshia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: bothriochloa 	 NumberInCluster: 5 	 PercentageInCluster: 0.294118
Genus: leptopus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vaseyochloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: symphyotrichum 	 NumberInCluster: 5 	 PercentageInCluster: 0.034014
Genus: amyris 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: argythamnia 	 NumberInCluster: 5 	 PercentageInCluster: 0.208333
Genus: thunbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sicyos 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: lythrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: ruellia 	 NumberInCluster: 12 	 PercentageInCluster: 0.324324
Genus: trillium 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: perityle 	 NumberInCluster: 20 	 PercentageInCluster: 0.416667
Genus: alophia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: maytenus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: amoreuxia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: fryxellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iresine 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: pleopeltis 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: consolida 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pomaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: houstonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.173913
Genus: gaillardia 	 NumberInCluster: 6 	 PercentageInCluster: 0.260870
Genus: nissolia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sedum 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: stevia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: grusonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: scutellaria 	 NumberInCluster: 11 	 PercentageInCluster: 0.144737
Genus: delphinium 	 NumberInCluster: 2 	 PercentageInCluster: 0.018868
Genus: quercus 	 NumberInCluster: 30 	 PercentageInCluster: 0.130435
Genus: mentzelia 	 NumberInCluster: 5 	 PercentageInCluster: 0.056818
Genus: eysenhardtia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: eriogonum 	 NumberInCluster: 8 	 PercentageInCluster: 0.018349
Genus: cryptantha 	 NumberInCluster: 1 	 PercentageInCluster: 0.007143
Genus: ariocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phaseolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: luziola 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: helietta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polytaenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: egletes 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: paspalum 	 NumberInCluster: 11 	 PercentageInCluster: 0.174603
Genus: gaura 	 NumberInCluster: 10 	 PercentageInCluster: 0.370370
Genus: leptochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: gossypianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: tephrosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: villadia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: zornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: osmorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: spigelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: tetraneuris 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: dysodiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aphanostephus 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: leucophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: paliurus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: styrax 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: parkinsonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: cirsium 	 NumberInCluster: 3 	 PercentageInCluster: 0.027027
Genus: zinnia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: thalictrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: hamamelis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: agrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: schizanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenocallis 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: bouchetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lobelia 	 NumberInCluster: 4 	 PercentageInCluster: 0.053333
Genus: rhododon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: colubrina 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: emorya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: giliastrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
