Cluster = 0
Cluster = 1
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: campyloneurum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: mitracarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: tetragastris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: arthrostylidium 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: sesuvium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: chaptalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: clerodendrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: eleutheranthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudelephantopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: encyclia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: juglans 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: cinnamomum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: alocasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: stelis 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: isachne 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: bastardiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: neea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chromolaena 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: eriochrysis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plumbago 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: gloxinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tynanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dioscorea 	 NumberInCluster: 7 	 PercentageInCluster: 0.466667
Genus: jaltomata 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cynanchum 	 NumberInCluster: 8 	 PercentageInCluster: 0.320000
Genus: pandanus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: gossypium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: polyscias 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: palicourea 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: thouinia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: canna 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: guapira 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ardisia 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: siphonoglossa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: canavalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: prockia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bernardia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mimosa 	 NumberInCluster: 6 	 PercentageInCluster: 0.181818
Genus: hypogynium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: elaphoglossum 	 NumberInCluster: 20 	 PercentageInCluster: 0.645161
Genus: andropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: arracacia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lunania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ocotea 	 NumberInCluster: 8 	 PercentageInCluster: 1.000000
Genus: fadyenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xanthosoma 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: casearia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: eubrachion 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sticherus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: verbesina 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: sauvagesia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mansoa 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: salvinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: vetiveria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: neolaugeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ochna 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cladium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: notholaena 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: rousselia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamissoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oldenlandia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: coursetia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: funtumia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clidemia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: vriesea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: leandra 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: cydista 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: machaerium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: wedelia 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: banisteriopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jacquemontia 	 NumberInCluster: 6 	 PercentageInCluster: 0.428571
Genus: setaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.100000
Genus: codiaeum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jatropha 	 NumberInCluster: 5 	 PercentageInCluster: 0.238095
Genus: heliotropium 	 NumberInCluster: 5 	 PercentageInCluster: 0.147059
Genus: vitex 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: pterolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stenandrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: eupatorium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: myrsine 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: tripogandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: quararibea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lycianthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sagittaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: flueggea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: koanophyllon 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: sporobolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: spondias 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: caesalpinia 	 NumberInCluster: 7 	 PercentageInCluster: 0.388889
Genus: rolandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tabernaemontana 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: anechites 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ruellia 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: lagerstroemia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: nephrolepis 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: cornutia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: banara 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: lisianthius 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: enydra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aristida 	 NumberInCluster: 5 	 PercentageInCluster: 0.090909
Genus: pouteria 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: corymborkis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: harrisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: pictetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: adelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: mecranium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aechmea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: posidonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: daphnopsis 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: cayaponia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: struchium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tournefortia 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: haenianthus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: rubus 	 NumberInCluster: 4 	 PercentageInCluster: 0.015504
Genus: hyperbaena 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: maxillaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cordyline 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sphagneticola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: psidium 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: marsilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: erithalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ficus 	 NumberInCluster: 5 	 PercentageInCluster: 0.238095
Genus: hibiscus 	 NumberInCluster: 5 	 PercentageInCluster: 0.100000
Genus: arthrostemma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ammannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: inga 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: annona 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: scybalium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sorghastrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: cynometra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nelsonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: curculigo 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: mouriri 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: convolvulus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: psilochilus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: weinmannia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: securidaca 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: serjania 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cybianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: catalpa 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: syzygium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cymbocarpa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phlebodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mucuna 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: gesneria 	 NumberInCluster: 7 	 PercentageInCluster: 1.000000
Genus: wolffiella 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: prosthechea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cabomba 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: marlierea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: barbieria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: utricularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: turnera 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: selaginella 	 NumberInCluster: 10 	 PercentageInCluster: 0.166667
Genus: thelypteris 	 NumberInCluster: 37 	 PercentageInCluster: 0.493333
Genus: hemidictyum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cycas 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: peperomia 	 NumberInCluster: 20 	 PercentageInCluster: 0.377358
Genus: byrsonima 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: lonchocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: ginoria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tetramicra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: poitea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: cyathea 	 NumberInCluster: 8 	 PercentageInCluster: 0.888889
Genus: zanthoxylum 	 NumberInCluster: 7 	 PercentageInCluster: 0.350000
Genus: diplazium 	 NumberInCluster: 10 	 PercentageInCluster: 0.625000
Genus: forchhammeria 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: rhytidophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leptochloopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agathis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: wallenia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: gnaphalium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: potamogeton 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: fimbristylis 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: operculina 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: gonzalagunia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: carex 	 NumberInCluster: 1 	 PercentageInCluster: 0.001441
Genus: pristimera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: axonopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: conostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: passiflora 	 NumberInCluster: 9 	 PercentageInCluster: 0.195652
Genus: brunfelsia 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: portulaca 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: wullschlaegelia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nepsera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lucya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: exostema 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sesbania 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: mappia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pachyrhizus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eleocharis 	 NumberInCluster: 5 	 PercentageInCluster: 0.057471
Genus: stahlia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: krameria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: carludovica 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plumeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: luffa 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: capparis 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: stemodia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: sophora 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: turpinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: barleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: myrosma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: comocladia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: micropholis 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: proustia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cedrela 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: doryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: prestonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crescentia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: abelmoschus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sloanea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: imperata 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: luehea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psychilis 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: urera 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: macadamia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: genipa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: waltheria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: neorudolphia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cyclopeltis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cochlidium 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: roystonea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: costus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: drypetes 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: lonchitis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: distictis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polygonum 	 NumberInCluster: 2 	 PercentageInCluster: 0.018868
Genus: asclepias 	 NumberInCluster: 1 	 PercentageInCluster: 0.010989
Genus: tripsacum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: manilkara 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: triphora 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: dalechampia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eugenia 	 NumberInCluster: 26 	 PercentageInCluster: 0.742857
Genus: castilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: yucca 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: calopogonium 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: dennstaedtia 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: ceratopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: fortunella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: arundina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phytolacca 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: schefflera 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: alsophila 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: cyclopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pimenta 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: rollinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eucalyptus 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: bacopa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: dendropanax 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: alternanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: oxypetalum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chrysophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: bouteloua 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: lasianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myrcia 	 NumberInCluster: 10 	 PercentageInCluster: 1.000000
Genus: acmella 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: pouzolzia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: maclura 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ageratina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: sagraea 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: bromelia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: homolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: domingoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: kyllinga 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: sabicea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: danaea 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: dendrophthora 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: pityrogramma 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: renealmia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: couroupita 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: trophis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: comparettia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oplonia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: habenaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: picrasma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: xylosma 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: siphoneugena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dicranopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: basella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: columnea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: prunus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011494
Genus: dilomilis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cranichis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rosa 	 NumberInCluster: 3 	 PercentageInCluster: 0.035714
Genus: phialanthus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: ionopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bourreria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
