Cluster = 0
Cluster = 1
Genus: senna 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: amorpha 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: brassica 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: prunus 	 NumberInCluster: 5 	 PercentageInCluster: 0.057471
Genus: manihot 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: chamaesyce 	 NumberInCluster: 12 	 PercentageInCluster: 0.100840
Genus: allolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: turnera 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: selaginella 	 NumberInCluster: 1 	 PercentageInCluster: 0.016667
Genus: cardamine 	 NumberInCluster: 2 	 PercentageInCluster: 0.028986
Genus: monarda 	 NumberInCluster: 13 	 PercentageInCluster: 0.351351
Genus: chamaesaracha 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: pseudabutilon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: linum 	 NumberInCluster: 5 	 PercentageInCluster: 0.094340
Genus: koelreuteria 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: nemastylis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: flyriella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brickellia 	 NumberInCluster: 9 	 PercentageInCluster: 0.152542
Genus: zanthoxylum 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: juniperus 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: meximalva 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tauschia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: poa 	 NumberInCluster: 1 	 PercentageInCluster: 0.009615
Genus: sibara 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: potamogeton 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: aquilegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: amaranthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.078431
Genus: bartonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: yeatesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tamaulipa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leavenworthia 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: selinocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: gomphrena 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: nomaphila 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: argemone 	 NumberInCluster: 4 	 PercentageInCluster: 0.129032
Genus: lupinus 	 NumberInCluster: 3 	 PercentageInCluster: 0.008772
Genus: krameria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: phlox 	 NumberInCluster: 14 	 PercentageInCluster: 0.092105
Genus: agdestis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: capparis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: stemodia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: sophora 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: pediomelum 	 NumberInCluster: 9 	 PercentageInCluster: 0.321429
Genus: myagrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: epithelantha 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: limnophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mortonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: deiregyne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mirabilis 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: iva 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: cephalanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: polygonum 	 NumberInCluster: 4 	 PercentageInCluster: 0.037736
Genus: arabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.006849
Genus: eustachys 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: galium 	 NumberInCluster: 4 	 PercentageInCluster: 0.025157
Genus: hechtia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: amphiachyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rayjacksonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: tinantia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cayratia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: woodsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: clinopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: bifora 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: asclepias 	 NumberInCluster: 4 	 PercentageInCluster: 0.043956
Genus: helianthus 	 NumberInCluster: 8 	 PercentageInCluster: 0.098765
Genus: viola 	 NumberInCluster: 1 	 PercentageInCluster: 0.005556
Genus: pellaea 	 NumberInCluster: 4 	 PercentageInCluster: 0.160000
Genus: yucca 	 NumberInCluster: 12 	 PercentageInCluster: 0.266667
Genus: krapovickasia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: allowissadula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rudbeckia 	 NumberInCluster: 6 	 PercentageInCluster: 0.146341
Genus: dennstaedtia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: nassella 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: acleisanthes 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: stenaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: cakile 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: solanum 	 NumberInCluster: 10 	 PercentageInCluster: 0.092593
Genus: polygonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: alternanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: gilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013699
Genus: bouteloua 	 NumberInCluster: 5 	 PercentageInCluster: 0.151515
Genus: bromus 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: gochnatia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dichanthelium 	 NumberInCluster: 3 	 PercentageInCluster: 0.047619
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: dichromanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: froelichia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: leitneria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: loeselia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: astranthium 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: allium 	 NumberInCluster: 7 	 PercentageInCluster: 0.047297
Genus: brongniartia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: isocarpha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sisymbrium 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: croptilon 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: xylosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: chrysopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: buddleja 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: genistidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thurovia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rosa 	 NumberInCluster: 2 	 PercentageInCluster: 0.023810
Genus: hemarthria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: havardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crataegus 	 NumberInCluster: 19 	 PercentageInCluster: 0.097436
Genus: cleome 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: boerhavia 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: opuntia 	 NumberInCluster: 13 	 PercentageInCluster: 0.173333
Genus: aeschynomene 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: trichoneura 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 3 	 PercentageInCluster: 0.021277
Genus: leersia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: soliva 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eurytaenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: spermacoce 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: hovenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: melica 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: neolloydia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: citharexylum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: malus 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: ratibida 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: ehretia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: euonymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: selenia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: laennecia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: abronia 	 NumberInCluster: 2 	 PercentageInCluster: 0.068966
Genus: coreopsis 	 NumberInCluster: 5 	 PercentageInCluster: 0.108696
Genus: bonamia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: isocoma 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: hunzikeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lenophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: helianthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: lycium 	 NumberInCluster: 5 	 PercentageInCluster: 0.138889
Genus: seymeria 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: mancoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: trichocoronis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: calylophus 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: karwinskia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chloris 	 NumberInCluster: 6 	 PercentageInCluster: 0.272727
Genus: parthenium 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: smilax 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: centaurium 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: ilex 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: valerianella 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: leptochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: iris 	 NumberInCluster: 2 	 PercentageInCluster: 0.030769
Genus: malacomeles 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nicotiana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: philadelphus 	 NumberInCluster: 2 	 PercentageInCluster: 0.057143
Genus: paronychia 	 NumberInCluster: 11 	 PercentageInCluster: 0.244444
Genus: colocasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: operculina 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pappophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: agave 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: desmanthus 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: sideroxylon 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: zapoteca 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: rhynchospora 	 NumberInCluster: 2 	 PercentageInCluster: 0.019231
Genus: castilleja 	 NumberInCluster: 8 	 PercentageInCluster: 0.049689
Genus: carex 	 NumberInCluster: 11 	 PercentageInCluster: 0.015850
Genus: lithospermum 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: ambrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: celosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: erigeron 	 NumberInCluster: 4 	 PercentageInCluster: 0.015152
Genus: holacantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jasminum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: cylindropuntia 	 NumberInCluster: 3 	 PercentageInCluster: 0.076923
Genus: chrysopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: parthenocissus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: fuirena 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: physostegia 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: omphalodes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: hermannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: indigofera 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: helenium 	 NumberInCluster: 7 	 PercentageInCluster: 0.250000
Genus: sagittaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: porophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: stillingia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: croton 	 NumberInCluster: 15 	 PercentageInCluster: 0.238095
Genus: posidonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thelypodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: mammillaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.238095
Genus: trifolium 	 NumberInCluster: 1 	 PercentageInCluster: 0.006711
Genus: cnidoscolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: phyllanthus 	 NumberInCluster: 5 	 PercentageInCluster: 0.151515
Genus: ebenopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gamochaeta 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: styphnolobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pterocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: batesimalva 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: rhynchosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: anulocaulis 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: echinomastus 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: acacia 	 NumberInCluster: 7 	 PercentageInCluster: 0.132075
Genus: tillandsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: thelypteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.026667
Genus: garrya 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eleocharis 	 NumberInCluster: 6 	 PercentageInCluster: 0.068966
Genus: desmodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.042857
Genus: dichanthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: dyschoriste 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: schoenoplectus 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: evax 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: schaefferia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: florestina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xylothamia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: platanthera 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: thelocactus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: pectis 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: pinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.027778
Genus: aristolochia 	 NumberInCluster: 4 	 PercentageInCluster: 0.181818
Genus: matelea 	 NumberInCluster: 9 	 PercentageInCluster: 0.321429
Genus: abutilon 	 NumberInCluster: 5 	 PercentageInCluster: 0.208333
Genus: calliandra 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: eryngium 	 NumberInCluster: 3 	 PercentageInCluster: 0.073171
Genus: marshallia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: poliomintha 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: taxodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cynodon 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: agalinis 	 NumberInCluster: 7 	 PercentageInCluster: 0.166667
Cluster = 2
Genus: senna 	 NumberInCluster: 7 	 PercentageInCluster: 0.137255
Genus: senecio 	 NumberInCluster: 10 	 PercentageInCluster: 0.116279
Genus: haplophyton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hexalectris 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: triteleia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: dicliptera 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: dalea 	 NumberInCluster: 27 	 PercentageInCluster: 0.303371
Genus: dimorphocarpa 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: argyrochosma 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: melampodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: rorippa 	 NumberInCluster: 1 	 PercentageInCluster: 0.023256
Genus: lotus 	 NumberInCluster: 5 	 PercentageInCluster: 0.060976
Genus: geranium 	 NumberInCluster: 3 	 PercentageInCluster: 0.053571
Genus: fingerhuthia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tithonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: trixis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: peteria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tradescantia 	 NumberInCluster: 4 	 PercentageInCluster: 0.095238
Genus: coryphantha 	 NumberInCluster: 7 	 PercentageInCluster: 0.583333
Genus: urochloa 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: stachys 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: tridens 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: crusea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pleuraphis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ptelea 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: margaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: penstemon 	 NumberInCluster: 31 	 PercentageInCluster: 0.079897
Genus: psilactis 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: cleomella 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: pyrrhopappus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: carphochaete 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bahia 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: echeandia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lantana 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: bursera 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: purshia 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: echinopepon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: conioselinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sebastiania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bothriochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: phacelia 	 NumberInCluster: 11 	 PercentageInCluster: 0.048889
Genus: baccharis 	 NumberInCluster: 8 	 PercentageInCluster: 0.320000
Genus: erythrina 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: argythamnia 	 NumberInCluster: 6 	 PercentageInCluster: 0.250000
Genus: setariopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scrophularia 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: sicyos 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: ruellia 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: castalis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schkuhria 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: perityle 	 NumberInCluster: 18 	 PercentageInCluster: 0.375000
Genus: echinocereus 	 NumberInCluster: 23 	 PercentageInCluster: 0.403509
Genus: daucosma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amoreuxia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: pseudoclappia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: iresine 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: matthiola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aletes 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: houstonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.217391
Genus: gaillardia 	 NumberInCluster: 3 	 PercentageInCluster: 0.130435
Genus: gentianopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: tetraclea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nissolia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: sedum 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: stevia 	 NumberInCluster: 8 	 PercentageInCluster: 0.800000
Genus: grusonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: calochortus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012821
Genus: scutellaria 	 NumberInCluster: 8 	 PercentageInCluster: 0.105263
Genus: delphinium 	 NumberInCluster: 6 	 PercentageInCluster: 0.056604
Genus: ziziphus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
