Cluster = 0
Genus: senna 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: sairocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: eremocrinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: woodsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: besseya 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: echinocactus 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: schistophragma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: browallia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: asclepias 	 NumberInCluster: 8 	 PercentageInCluster: 0.087912
Genus: helianthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.024691
Genus: viola 	 NumberInCluster: 4 	 PercentageInCluster: 0.022222
Genus: cycladenia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: yucca 	 NumberInCluster: 5 	 PercentageInCluster: 0.111111
Genus: tumamoca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: gutierrezia 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: logfia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: mabrya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: solanum 	 NumberInCluster: 7 	 PercentageInCluster: 0.064815
Genus: gilia 	 NumberInCluster: 6 	 PercentageInCluster: 0.082192
Genus: enneapogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bouteloua 	 NumberInCluster: 6 	 PercentageInCluster: 0.181818
Genus: bromus 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: psilostrophe 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: astrolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: lessingia 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: loeselia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: philadelphus 	 NumberInCluster: 4 	 PercentageInCluster: 0.114286
Genus: allium 	 NumberInCluster: 4 	 PercentageInCluster: 0.027027
Genus: ceanothus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011765
Genus: hesperodoria 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: hilaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hymenoclea 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: hymenothrix 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: buddleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: microchloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: atamisquea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.011905
Genus: lepidospartum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cleome 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: boerhavia 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: opuntia 	 NumberInCluster: 12 	 PercentageInCluster: 0.160000
Genus: hybanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: xanthocephalum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psorothamnus 	 NumberInCluster: 7 	 PercentageInCluster: 0.368421
Genus: ranunculus 	 NumberInCluster: 8 	 PercentageInCluster: 0.056738
Genus: monardella 	 NumberInCluster: 6 	 PercentageInCluster: 0.103448
Genus: lilaeopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: apacheria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lathyrus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013158
Genus: pyrrocoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: helianthella 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: commelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: melica 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: heterotheca 	 NumberInCluster: 2 	 PercentageInCluster: 0.041667
Genus: elatine 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: nicotiana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: pholisma 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: lagascea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: streptanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: laennecia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: salix 	 NumberInCluster: 1 	 PercentageInCluster: 0.005952
Genus: abronia 	 NumberInCluster: 1 	 PercentageInCluster: 0.034483
Genus: coreopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.043478
Genus: pholistoma 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: brachystigma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: isocoma 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: berberis 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: clematis 	 NumberInCluster: 3 	 PercentageInCluster: 0.056604
Genus: cistanthe 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: lycium 	 NumberInCluster: 10 	 PercentageInCluster: 0.277778
Genus: seymeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: asplenium 	 NumberInCluster: 2 	 PercentageInCluster: 0.019802
Genus: poa 	 NumberInCluster: 1 	 PercentageInCluster: 0.009615
Genus: keckiella 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: phemeranthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: eucrypta 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: brandegea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calylophus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: aegilops 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: stenorrhynchos 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: botrychium 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: macromeria 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: petradoria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: baileya 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: matricaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sicyosperma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: camissonia 	 NumberInCluster: 23 	 PercentageInCluster: 0.232323
Genus: tordylium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agave 	 NumberInCluster: 20 	 PercentageInCluster: 0.454545
Genus: desmanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: zapoteca 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: castilleja 	 NumberInCluster: 8 	 PercentageInCluster: 0.049689
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: roldana 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ambrosia 	 NumberInCluster: 5 	 PercentageInCluster: 0.166667
Genus: asanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dodecatheon 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: graptopetalum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: erigeron 	 NumberInCluster: 18 	 PercentageInCluster: 0.068182
Genus: peniocereus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: elymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.015152
Genus: abutilon 	 NumberInCluster: 4 	 PercentageInCluster: 0.166667
Genus: cylindropuntia 	 NumberInCluster: 16 	 PercentageInCluster: 0.410256
Genus: drymaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: hermannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chrysothamnus 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: indigofera 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: helenium 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: artemisia 	 NumberInCluster: 2 	 PercentageInCluster: 0.019802
Genus: layia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: stillingia 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: croton 	 NumberInCluster: 6 	 PercentageInCluster: 0.095238
Genus: anisocoma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thelypodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: mammillaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: trifolium 	 NumberInCluster: 4 	 PercentageInCluster: 0.026846
Genus: cnidoscolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: juniperus 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: rhynchosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: arctomecon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: echinomastus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: acer 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: heliomeris 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: acacia 	 NumberInCluster: 4 	 PercentageInCluster: 0.075472
Genus: thelypteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.026667
Genus: guardiola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psathyrotes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lupinus 	 NumberInCluster: 25 	 PercentageInCluster: 0.073099
Genus: desmodium 	 NumberInCluster: 9 	 PercentageInCluster: 0.128571
Genus: simmondsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hordeum 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: platanus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: choisya 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: platanthera 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: bulbostylis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: pinaropappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pinus 	 NumberInCluster: 7 	 PercentageInCluster: 0.097222
Genus: aristolochia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: matelea 	 NumberInCluster: 4 	 PercentageInCluster: 0.142857
Genus: aconitum 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: calliandra 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eryngium 	 NumberInCluster: 4 	 PercentageInCluster: 0.097561
Genus: stephanomeria 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: phlox 	 NumberInCluster: 6 	 PercentageInCluster: 0.039474
Cluster = 1
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: scleria 	 NumberInCluster: 10 	 PercentageInCluster: 0.333333
Genus: rajania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenophyllum 	 NumberInCluster: 16 	 PercentageInCluster: 0.727273
Genus: mammillaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: persea 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: symplocos 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: callisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: dorstenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pavonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: cananga 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stylogyne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: voyria 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: mikania 	 NumberInCluster: 7 	 PercentageInCluster: 0.777778
Genus: vernonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: senna 	 NumberInCluster: 14 	 PercentageInCluster: 0.274510
Genus: salmea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: piscidia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ctenitis 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: pitcairnia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dillenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pleodendron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: marsypianthes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dicliptera 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: dalea 	 NumberInCluster: 1 	 PercentageInCluster: 0.011236
Genus: hypoderris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pilosocereus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hypericum 	 NumberInCluster: 1 	 PercentageInCluster: 0.014925
Genus: schradera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hyeronima 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rorippa 	 NumberInCluster: 2 	 PercentageInCluster: 0.046512
Genus: congea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: fioria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pachystachys 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bastardia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: casuarina 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: hernandia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cleyera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: megalastrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psidium 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: homalium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: urochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: pera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eleutherine 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hirtella 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: hedyosmum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.007092
Genus: microgramma 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: kaempferia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anemia 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: saritaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lepidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.010526
Genus: sclerocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: zephyranthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: cestrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: piriqueta 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: acnistus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ceiba 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: piptocarpha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hyptis 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: scaphyglottis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lellingeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: polystichum 	 NumberInCluster: 5 	 PercentageInCluster: 0.166667
Genus: craniolaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prestoea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: vanilla 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: polygala 	 NumberInCluster: 7 	 PercentageInCluster: 0.087500
Genus: lantana 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: millettia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: laplacea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: liparis 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: malachra 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: bothriochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: schizolobium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gynerium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rolandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: catopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: baccharis 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: magnolia 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: erythrina 	 NumberInCluster: 8 	 PercentageInCluster: 0.666667
Genus: amyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: argythamnia 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: crotalaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.178571
Genus: scrophularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: echinodorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: chione 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: acrocomia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aniba 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: priva 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pterocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: tetrazygia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: maytenus 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: aiphanes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brasiliopuntia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iresine 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: pleopeltis 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: pisonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: stenorrhynchos 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: mammea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dieffenbachia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: codariocalyx 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: begonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: saccharum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eurystyles 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schultesia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: saccoloma 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: zygophlebia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: quassia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cheiroglossa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: epidendrum 	 NumberInCluster: 15 	 PercentageInCluster: 0.652174
Genus: licania 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: kleinhovia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ziziphus 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: phlebodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: bolbitis 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: rondeletia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: cassipourea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mentzelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.011364
Genus: episcia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamaesyce 	 NumberInCluster: 7 	 PercentageInCluster: 0.058824
Genus: eucharis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cassine 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: neptunia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: anadenanthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bracteantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriosema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leptochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: galeandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: zamia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: homalocladium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scolosanthus 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: triplaris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tephrosia 	 NumberInCluster: 5 	 PercentageInCluster: 0.208333
Genus: schoepfia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: ternstroemia 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: zornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: symphysia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: basiphyllaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: consolea 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: boehmeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eragrostis 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: philodendron 	 NumberInCluster: 8 	 PercentageInCluster: 1.000000
Genus: diodia 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
